artist,song,explicit,year,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seconds,tempo_class,key_name,mode_name,tonality,acoustic,blues,classical,country,dance,easy listening,electronic,folk,hip hop,jazz,latin,metal,pop,r&b,rock,traditional,world
lasgo,something,False,2001,0.73,0.608,0.981,0.685,0.037,0.028,0.0,0.106,0.366,140,220,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
iio,rapture (feat.nadia ali),False,2006,0.607,0.629,0.848,0.598,0.026,0.074,0.019,0.214,0.602,124,253,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
emma bunton,what took you so long?,False,2001,0.607,0.637,0.76,0.747,0.014,0.126,0.0,0.384,0.934,118,241,Allegretto,A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
112,it's over now,False,2001,0.64,0.628,0.694,0.789,0.032,0.011,0.0,0.063,0.208,98,264,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
blue,all rise,False,2001,0.708,0.7,0.722,0.878,0.017,0.124,0.0,0.173,0.955,98,223,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jessica simpson,irresistible,False,2001,0.483,0.624,0.964,0.877,0.059,0.029,0.0,0.04,0.675,93,194,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
crazy town,butterfly,False,1999,0.798,0.718,0.801,0.808,0.105,0.001,0.0,0.103,0.611,104,216,Moderato,A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
michael jackson,you rock my world,False,2001,0.719,0.857,0.655,0.859,0.293,0.039,0.0,0.281,0.981,95,337,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
eve,let me blow ya mind,True,2001,0.82,0.921,0.532,0.804,0.152,0.248,0.0,0.059,0.919,90,230,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
jennifer lopez,ain't it funny,False,2001,0.0,0.683,0.862,0.79,0.045,0.106,0.0,0.072,0.624,100,246,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
brandy,another day in paradise - r&b-version,False,2002,0.562,0.675,0.775,0.758,0.017,0.007,0.0,0.061,0.554,102,271,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nickelback,how you remind me,False,2001,0.876,0.375,0.751,0.764,0.018,0.001,0.0,0.093,0.54,172,223,Vivace,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
daft punk,one more time,False,2001,0.854,0.572,0.68,0.588,0.199,0.02,0.0,0.373,0.468,123,320,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
outkast,ms. jackson,True,2000,0.921,0.844,0.796,0.72,0.445,0.146,0.0,0.067,0.615,95,270,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
fragma,everytime you need me - radio version,False,2001,0.562,0.654,0.913,0.744,0.016,0.154,0.069,0.383,0.804,137,213,Veloce (Allegro),B,Minor,B Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
mariah carey,loverboy,False,2001,0.472,0.7,0.779,0.81,0.182,0.188,0.0,0.094,0.837,103,229,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
dido,thank you,False,1999,0.82,0.704,0.559,0.522,0.035,0.307,0.0,0.054,0.774,80,218,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
joe,stutter (feat. mystikal) - double take remix,False,2000,0.64,0.754,0.746,0.692,0.17,0.052,0.0,0.347,0.683,90,213,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
p.o.d.,youth of the nation,False,2001,0.775,0.513,0.853,0.641,0.07,0.008,0.011,0.443,0.512,98,256,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
jennifer lopez,play,True,2001,0.64,0.764,0.714,0.805,0.251,0.031,0.002,0.018,0.917,105,211,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
missy elliott,get ur freak on,True,2001,0.764,0.79,0.736,0.551,0.405,0.546,0.11,0.088,0.751,178,211,Frenetico (Presto),C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
ricky martin,nobody wants to be lonely (with christina aguilera),False,2008,0.584,0.598,0.846,0.766,0.069,0.006,0.008,0.049,0.59,101,252,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
christina milian,am to pm,False,2001,0.674,0.878,0.861,0.864,0.175,0.157,0.0,0.988,0.838,105,231,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
roger sanchez,another chance,False,2000,0.562,0.569,0.81,0.518,0.014,0.0,0.148,0.14,0.441,128,452,Veloce (Allegro),D#,Major,D# Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
gorillaz,clint eastwood,True,2001,0.832,0.631,0.677,0.587,0.267,0.026,0.0,0.058,0.521,168,340,Vivace,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2pac,until the end of time,True,2001,0.64,0.742,0.69,0.684,0.325,0.027,0.0,0.211,0.36,97,266,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tamia,stranger in my house,False,2000,0.539,0.647,0.578,0.771,0.012,0.106,0.0,0.151,0.18,120,285,Allegretto,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
mary j. blige,no more drama,False,2001,0.685,0.619,0.828,0.677,0.182,0.547,0.0,0.068,0.644,98,326,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
jennifer lopez,love don't cost a thing,False,2001,0.753,0.777,0.834,0.761,0.086,0.003,0.0,0.543,0.692,98,221,Moderato,E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
jamiroquai,little l,False,2001,0.73,0.885,0.709,0.748,0.191,0.172,0.012,0.134,0.926,122,295,Veloce (Allegro),A#,Minor,A# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
case,missing you,False,2001,0.618,0.571,0.555,0.697,0.058,0.292,0.0,0.041,0.725,86,284,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
112,peaches & cream,False,2001,0.708,0.648,0.493,0.705,0.562,0.003,0.0,0.038,0.781,204,193,Frenetico (Presto),E,Minor,E Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
five,let's dance - radio edit,False,2001,0.528,0.593,0.812,0.626,0.115,0.009,0.0,0.326,0.544,118,218,Allegretto,E,Minor,E Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rui da silva,touch me (radio edit) [feat. cassandra],False,2001,0.607,0.396,0.918,0.599,0.073,0.127,0.23,0.04,0.703,129,213,Veloce (Allegro),C,Major,C Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
alien ant farm,smooth criminal,False,2001,0.843,0.619,0.963,0.803,0.063,0.003,0.005,0.147,0.89,127,209,Veloce (Allegro),A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
erick sermon,music (feat. marvin gaye),True,2001,0.64,0.908,0.435,0.566,0.325,0.192,0.0,0.065,0.905,100,223,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
d12,purple pills,True,2001,0.764,0.77,0.613,0.72,0.248,0.02,0.0,0.323,0.766,125,304,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
usher,pop ya collar - radio edit,False,2016,0.292,0.897,0.789,0.819,0.129,0.092,0.0,0.25,0.886,107,210,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
madonna,don't tell me,False,2000,0.596,0.674,0.596,0.651,0.066,0.051,0.001,0.084,0.686,100,280,Moderato,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
blue,if you come back,False,2001,0.652,0.536,0.691,0.792,0.016,0.084,0.0,0.03,0.709,78,207,Moderato,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
atomic kitten,eternal flame - single version,False,2001,0.652,0.531,0.557,0.674,0.016,0.067,0.004,0.055,0.396,83,195,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jagged edge,where the party at (feat. nelly),False,2001,0.753,0.552,0.642,0.705,0.367,0.318,0.0,0.076,0.879,129,232,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
afroman,because i got high,True,2001,0.764,0.796,0.303,0.591,0.841,0.173,0.0,0.068,0.867,166,197,Vivace,G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
s club 7,don't stop movin',False,2001,0.708,0.819,0.654,0.711,0.018,0.029,0.0,0.23,0.933,117,233,Allegretto,G,Major,G Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
craig david,fill me in,False,2000,0.674,0.654,0.73,0.669,0.024,0.385,0.01,0.046,0.844,132,257,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nelly furtado,turn off the light,False,2000,0.011,0.541,0.661,0.704,0.126,0.086,0.0,0.471,0.654,180,276,Frenetico (Presto),D,Major,D Major,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
supermen lovers,starlight - radio edit,False,2001,0.685,0.721,0.661,0.763,0.026,0.0,0.019,0.442,0.8,127,234,Veloce (Allegro),C,Major,C Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mis-teeq,all i want - sunship radio edit,False,2004,0.517,0.787,0.915,0.862,0.109,0.379,0.009,0.201,0.986,134,207,Veloce (Allegro),A,Minor,A Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
jagged edge,promise,False,2000,0.629,0.735,0.544,0.745,0.116,0.139,0.0,0.009,0.65,128,246,Veloce (Allegro),F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
s club 7,have you ever,False,2001,0.674,0.539,0.685,0.73,0.017,0.551,0.0,0.234,0.505,140,201,Veloce (Allegro),C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
enya,only time,False,2000,0.775,0.342,0.206,0.334,0.012,0.862,0.671,0.109,0.187,83,218,Moderato,D#,Major,D# Major,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
faith hill,there you'll be,False,2001,0.674,0.227,0.483,0.63,0.013,0.526,0.0,0.127,0.141,129,222,Veloce (Allegro),G#,Major,G# Major,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ronan keating,lovin' each day,False,2000,0.652,0.487,0.894,0.704,0.072,0.018,0.0,0.318,0.846,107,212,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
destiny's child,bootylicious,False,2001,0.719,0.84,0.826,0.797,0.456,0.003,0.0,0.157,0.641,103,207,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
steps,it's the way you make me feel,False,2000,0.596,0.525,0.646,0.763,0.001,0.111,0.0,0.088,0.33,105,197,Moderato,G#,Major,G# Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
sunshine anderson,heard it all before,False,2001,0.629,0.671,0.922,0.806,0.349,0.063,0.0,0.088,0.684,97,295,Moderato,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
lenny kravitz,again,False,2000,0.764,0.498,0.794,0.756,0.007,0.015,0.0,0.1,0.803,79,231,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
daniel bedingfield,gotta get thru this - d'n'd radio edit,False,2002,0.517,0.836,0.749,0.764,0.066,0.085,0.0,0.097,0.966,134,162,Veloce (Allegro),G,Minor,G Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
db boulevard,point of view - radio edit,False,2018,0.0,0.647,0.699,0.675,0.01,0.003,0.076,0.056,0.253,129,231,Veloce (Allegro),F#,Major,F# Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
janet jackson,all for you,False,2001,0.73,0.738,0.931,0.865,0.091,0.018,0.066,0.128,0.74,114,329,Allegretto,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
atomic kitten,whole again,False,2001,0.742,0.73,0.69,0.784,0.033,0.086,0.004,0.183,0.566,94,185,Moderato,E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ja rule,livin' it up,False,2001,0.719,0.881,0.755,0.812,0.521,0.057,0.0,0.024,0.64,106,257,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
destiny's child,"independent women, pt. 1",False,2001,0.73,0.71,0.58,0.827,0.331,0.371,0.0,0.177,0.951,98,221,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
dj pied piper & the masters of ceremonies,do you really like it? - radio edit,False,2001,0.607,0.849,0.871,0.746,0.047,0.127,0.0,0.152,0.776,131,217,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
jennifer lopez,i'm real (feat. ja rule) - murder remix,True,2001,0.742,0.684,0.564,0.622,0.231,0.28,0.0,0.06,0.552,83,262,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
musiq soulchild,love,False,2000,0.0,0.52,0.35,0.524,0.048,0.35,0.0,0.08,0.322,100,304,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
so solid crew,21 seconds,True,2001,0.573,0.565,0.617,0.466,0.394,0.02,0.0,0.123,0.834,137,302,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
robbie williams,eternity,False,2001,0.539,0.402,0.277,0.613,0.006,0.516,0.0,0.085,0.172,78,302,Moderato,A#,Major,A# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
basement jaxx,romeo,False,2001,0.0,0.69,0.82,0.808,0.047,0.008,0.002,0.141,0.862,127,217,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ludacris,southern hospitality (featuring pharrell),True,2000,0.607,0.584,0.891,0.78,0.405,0.036,0.0,0.087,0.615,95,300,Moderato,C,Major,C Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
gabrielle,rise,False,2001,0.674,0.507,0.451,0.545,0.005,0.323,0.0,0.082,0.634,145,219,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
nelly,ride wit me,True,2000,0.843,0.852,0.683,0.693,0.044,0.063,0.0,0.268,0.732,102,291,Moderato,G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
trick daddy,i'm a thug,True,2001,0.663,0.95,0.536,0.719,0.179,0.028,0.0,0.097,0.586,140,254,Veloce (Allegro),B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
travis,sing,False,2001,0.764,0.238,0.9,0.764,0.048,0.0,0.0,0.06,0.236,163,228,Vivace,E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
jay-z,izzo (h.o.v.a.),True,2001,0.708,0.578,0.836,0.814,0.577,0.018,0.0,0.05,0.705,84,240,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gabrielle,out of reach,False,2001,0.775,0.45,0.45,0.689,0.04,0.515,0.0,0.102,0.49,183,196,Frenetico (Presto),B,Major,B Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
opm,heaven is a halfpipe (if i die),True,2000,0.629,0.726,0.889,0.673,0.021,0.077,0.003,0.416,0.783,96,257,Moderato,G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
k-ci & jojo,crazy,False,2019,0.337,0.651,0.624,0.791,0.005,0.086,0.0,0.634,0.477,116,262,Allegretto,C,Major,C Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
staind,it's been awhile,True,2001,0.719,0.449,0.762,0.813,0.019,0.002,0.001,0.146,0.047,117,264,Allegretto,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3lw,no more (baby i'ma do right),False,2000,0.629,0.7,0.708,0.664,0.072,0.104,0.0,0.052,0.773,89,263,Moderato,D,Minor,D Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ginuwine,differences,False,2001,0.73,0.512,0.571,0.787,0.059,0.326,0.0,0.348,0.412,63,265,Lento (Adagio),D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
nsync,gone,False,2001,0.506,0.674,0.369,0.59,0.069,0.431,0.0,0.126,0.494,114,292,Allegretto,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lifehouse,hanging by a moment,False,2000,0.685,0.482,0.851,0.771,0.021,0.001,0.0,0.072,0.496,125,216,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
nelly,dilemma,True,2002,0.865,0.707,0.526,0.615,0.211,0.233,0.0,0.212,0.608,168,289,Vivace,D,Minor,D Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
eminem,without me,True,2002,0.978,0.921,0.65,0.874,0.092,0.003,0.0,0.259,0.667,112,290,Allegretto,G,Major,G Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
avril lavigne,complicated,False,2002,0.876,0.539,0.764,0.722,0.041,0.059,0.0,0.335,0.416,78,244,Moderato,F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
vanessa carlton,a thousand miles,False,2002,0.843,0.509,0.816,0.823,0.027,0.331,0.0,0.168,0.246,95,237,Moderato,B,Major,B Major,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
calling,wherever you will go,False,2001,0.809,0.507,0.703,0.761,0.006,0.038,0.0,0.112,0.356,112,208,Allegretto,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
shakira,underneath your clothes,False,2001,0.719,0.576,0.574,0.75,0.033,0.708,0.0,0.099,0.346,166,224,Vivace,G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
no doubt,underneath it all,False,2001,0.303,0.709,0.716,0.775,0.082,0.238,0.0,0.444,0.857,138,302,Veloce (Allegro),E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
truth hurts,addictive,True,2002,0.652,0.676,0.659,0.688,0.224,0.076,0.0,0.199,0.352,99,226,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
busta rhymes,i know what you want (feat. flipmode squad),True,2002,0.764,0.614,0.746,0.8,0.512,0.014,0.0,0.754,0.513,86,324,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eminem,'till i collapse,True,2002,0.955,0.495,0.839,0.854,0.294,0.064,0.0,0.072,0.066,171,297,Vivace,C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
diddy,"i need a girl (pt. 2) [feat. loon, ginuwine & mario winans]",False,2004,0.775,0.69,0.441,0.648,0.832,0.431,0.0,0.011,0.792,200,285,Frenetico (Presto),C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
christina milian,when you look at me - radio edit,False,2001,0.674,0.976,0.83,0.846,0.188,0.096,0.0,0.093,0.842,109,222,Allegretto,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
madonna,die another day,False,2003,0.596,0.784,0.786,0.758,0.121,0.064,0.003,0.082,0.484,124,276,Veloce (Allegro),C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jennifer lopez,i'm gonna be alright (feat. nas),False,2002,0.596,0.696,0.673,0.797,0.437,0.109,0.0,0.3,0.787,93,172,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
angie martinez,if i could go! (feat. lil' mo & sacario),False,2019,0.449,0.537,0.623,0.644,0.6,0.175,0.0,0.022,0.708,196,244,Frenetico (Presto),A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
linkin park,in the end,False,2000,0.933,0.505,0.857,0.724,0.064,0.01,0.0,0.226,0.387,105,216,Moderato,D#,Minor,D# Minor,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
las ketchup,the ketchup song (aserejé) - spanglish version,False,2002,0.742,0.565,0.92,0.679,0.13,0.02,0.0,0.085,0.888,185,213,Frenetico (Presto),C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aaliyah,rock the boat,False,2019,0.0,0.605,0.704,0.756,0.019,0.07,0.003,0.206,0.406,93,275,Moderato,F,Major,F Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
holly valance,kiss kiss,False,2002,0.607,0.681,0.701,0.769,0.184,0.004,0.468,0.058,0.552,97,204,Moderato,E,Minor,E Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
sugababes,round round,False,2002,0.663,0.722,0.837,0.826,0.019,0.003,0.0,0.112,0.76,127,236,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
marilyn manson,tainted love,False,2003,0.674,0.583,0.87,0.629,0.09,0.001,0.0,0.325,0.534,142,200,Veloce (Allegro),G#,Major,G# Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
brandy,what about us?,False,2002,0.483,0.658,0.681,0.868,0.361,0.27,0.0,0.443,0.759,93,253,Moderato,F,Minor,F Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
chad kroeger,hero (feat. josey scott),False,2003,0.742,0.352,0.835,0.789,0.024,0.002,0.0,0.189,0.284,147,200,Veloce (Allegro),E,Major,E Major,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
britney spears,overprotected - radio edit,False,2001,0.685,0.654,0.889,0.928,0.09,0.039,0.0,0.474,0.863,96,198,Moderato,C,Minor,C Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
scooter,the logical song,False,2013,0.517,0.47,0.93,0.704,0.027,0.001,0.037,0.485,0.487,144,234,Veloce (Allegro),F#,Minor,F# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
missy elliott,4 my people (feat. eve),True,2001,0.551,0.993,0.684,0.643,0.24,0.143,0.002,0.216,0.927,121,289,Veloce (Allegro),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
aaliyah,more than a woman,False,2002,0.472,0.611,0.618,0.727,0.1,0.057,0.001,0.193,0.751,87,230,Moderato,B,Major,B Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
brandy,full moon,False,2002,0.584,0.57,0.635,0.775,0.21,0.381,0.004,0.086,0.611,106,248,Moderato,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
blue,one love,False,2002,0.674,0.655,0.707,0.814,0.023,0.025,0.0,0.395,0.873,95,207,Moderato,G#,Minor,G# Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
busta rhymes,pass the courvoisier part ii (feat. p. diddy & pharrell) - remix,True,2001,0.618,0.671,0.782,0.782,0.542,0.086,0.0,0.049,0.558,90,238,Moderato,F#,Minor,F# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
celine dion,a new day has come - radio remix,False,2001,0.663,0.526,0.674,0.762,0.021,0.085,0.0,0.153,0.168,92,259,Moderato,F#,Major,F# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
scooter,nessaja,False,2013,0.528,0.422,0.899,0.685,0.024,0.001,0.1,0.199,0.086,143,208,Veloce (Allegro),D,Major,D Major,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
eve,gangsta lovin',True,2002,0.652,0.702,0.832,0.84,0.068,0.063,0.0,0.088,0.844,94,239,Moderato,C#,Minor,C# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
disturbing tha peace,move bitch,True,2002,0.663,0.766,0.737,0.732,0.199,0.251,0.0,0.094,0.164,178,272,Frenetico (Presto),C#,Major,C# Major,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
khia,"my neck, my back (lick it)",True,2015,0.663,0.863,0.604,0.804,0.193,0.03,0.0,0.039,0.719,102,222,Moderato,A,Minor,A Minor,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tweet,oops (oh my) [feat. missy elliott],True,2002,0.719,0.628,0.51,0.58,0.483,0.239,0.007,0.108,0.788,160,237,Vivace,A#,Minor,A# Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
kylie minogue,spinning around,False,2000,0.618,0.747,0.643,0.636,0.057,0.299,0.0,0.089,0.634,120,207,Allegretto,F#,Minor,F# Minor,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
nelly,hot in herre,True,2002,0.843,0.978,0.731,0.779,0.175,0.211,0.0,0.048,0.935,107,228,Moderato,B,Minor,B Minor,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
gareth gates,anyone of us (stupid mistake),False,2003,0.596,0.675,0.704,0.714,0.005,0.292,0.0,0.076,0.659,107,227,Moderato,C#,Major,C# Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
christina aguilera,dirrty (feat. redman),False,2002,0.764,0.604,0.884,0.862,0.54,0.11,0.0,0.382,0.426,100,298,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b2k,uh huh,False,2002,0.551,0.858,0.663,0.769,0.082,0.09,0.0,0.045,0.93,100,223,Moderato,D,Major,D Major,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
sugababes,freak like me,False,2002,0.506,0.459,0.915,0.843,0.125,0.102,0.0,0.644,0.373,92,195,Moderato,F,Major,F Major,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
